date,product_id,product_name,demand,promotion
2025-12-20,P03,USB-C Cable,171,0
2025-12-21,P03,USB-C Cable,142,0
2025-12-22,P03,USB-C Cable,110,0
2025-12-23,P03,USB-C Cable,116,0
2025-12-24,P03,USB-C Cable,101,0
2025-12-25,P03,USB-C Cable,124,0
2025-12-26,P03,USB-C Cable,106,0
2025-12-27,P03,USB-C Cable,151,0
2025-12-28,P03,USB-C Cable,107,0
2025-12-29,P03,USB-C Cable,81,0
2025-12-30,P03,USB-C Cable,91,0
2024-01-01,P04,Laptop Backpack,20,0
2024-01-02,P04,Laptop Backpack,22,0
2024-01-03,P04,Laptop Backpack,19,0
2024-01-04,P04,Laptop Backpack,28,0
2024-01-05,P04,Laptop Backpack,18,0
2024-01-06,P04,Laptop Backpack,25,0
2024-01-07,P04,Laptop Backpack,22,0
2024-01-08,P04,Laptop Backpack,17,0
2024-01-09,P04,Laptop Backpack,17,0
2024-01-10,P04,Laptop Backpack,18,0
2024-01-11,P04,Laptop Backpack,21,0
2024-01-12,P04,Laptop Backpack,25,0
2024-01-13,P04,Laptop Backpack,24,0
2024-01-14,P04,Laptop Backpack,26,0
2024-01-15,P04,Laptop Backpack,15,0
2024-01-16,P04,Laptop Backpack,20,0
2024-01-17,P04,Laptop Backpack,15,0
2024-01-18,P04,Laptop Backpack,22,0
2024-01-19,P04,Laptop Backpack,29,0
2024-01-20,P04,Laptop Backpack,24,0
2024-01-21,P04,Laptop Backpack,13,0
2024-01-22,P04,Laptop Backpack,15,0
2024-01-23,P04,Laptop Backpack,21,0
2024-01-24,P04,Laptop Backpack,20,0
2024-01-25,P04,Laptop Backpack,19,0
2024-01-26,P04,Laptop Backpack,24,0
2024-01-27,P04,Laptop Backpack,27,0
2024-01-28,P04,Laptop Backpack,28,0
2024-01-29,P04,Laptop Backpack,21,0
2024-01-30,P04,Laptop Backpack,23,0
2024-01-31,P04,Laptop Backpack,19,0
2024-02-01,P04,Laptop Backpack,22,0
2024-02-02,P04,Laptop Backpack,19,0
2024-02-03,P04,Laptop Backpack,22,0
2024-02-04,P04,Laptop Backpack,31,0
2024-02-05,P04,Laptop Backpack,18,0
2024-02-06,P04,Laptop Backpack,20,0
2024-02-07,P04,Laptop Backpack,18,0
2024-02-08,P04,Laptop Backpack,28,1
2024-02-09,P04,Laptop Backpack,37,1
2024-02-10,P04,Laptop Backpack,37,1
2024-02-11,P04,Laptop Backpack,37,1
2024-02-12,P04,Laptop Backpack,40,1
2024-02-13,P04,Laptop Backpack,24,1
2024-02-14,P04,Laptop Backpack,17,0
2024-02-15,P04,Laptop Backpack,23,0
2024-02-16,P04,Laptop Backpack,19,0
2024-02-17,P04,Laptop Backpack,32,0
2024-02-18,P04,Laptop Backpack,26,0
2024-02-19,P04,Laptop Backpack,19,0
2024-02-20,P04,Laptop Backpack,19,0
2024-02-21,P04,Laptop Backpack,18,0
2024-02-22,P04,Laptop Backpack,23,0
2024-02-23,P04,Laptop Backpack,17,0
2024-02-24,P04,Laptop Backpack,18,0
2024-02-25,P04,Laptop Backpack,27,0
2024-02-26,P04,Laptop Backpack,21,0
2024-02-27,P04,Laptop Backpack,20,0
2024-02-28,P04,Laptop Backpack,20,0
2024-02-29,P04,Laptop Backpack,18,0
2024-03-01,P04,Laptop Backpack,25,0
2024-03-02,P04,Laptop Backpack,26,0
2024-03-03,P04,Laptop Backpack,22,0
2024-03-04,P04,Laptop Backpack,18,0
2024-03-05,P04,Laptop Backpack,26,0
2024-03-06,P04,Laptop Backpack,13,0
2024-03-07,P04,Laptop Backpack,22,0
2024-03-08,P04,Laptop Backpack,15,0
2024-03-09,P04,Laptop Backpack,26,0
2024-03-10,P04,Laptop Backpack,23,0
2024-03-11,P04,Laptop Backpack,11,0
2024-03-12,P04,Laptop Backpack,21,0
2024-03-13,P04,Laptop Backpack,18,0
2024-03-14,P04,Laptop Backpack,12,0
2024-03-15,P04,Laptop Backpack,26,0
2024-03-16,P04,Laptop Backpack,35,0
2024-03-17,P04,Laptop Backpack,33,0
2024-03-18,P04,Laptop Backpack,21,0
2024-03-19,P04,Laptop Backpack,20,0
2024-03-20,P04,Laptop Backpack,25,0
2024-03-21,P04,Laptop Backpack,27,0
2024-03-22,P04,Laptop Backpack,28,0
2024-03-23,P04,Laptop Backpack,23,0
2024-03-24,P04,Laptop Backpack,27,0
2024-03-25,P04,Laptop Backpack,21,0
2024-03-26,P04,Laptop Backpack,13,0
2024-03-27,P04,Laptop Backpack,22,0
2024-03-28,P04,Laptop Backpack,30,0
2024-03-29,P04,Laptop Backpack,26,0
2024-03-30,P04,Laptop Backpack,37,0
2024-03-31,P04,Laptop Backpack,27,0
2024-04-01,P04,Laptop Backpack,20,0
2024-04-02,P04,Laptop Backpack,22,0
2024-04-03,P04,Laptop Backpack,17,0
2024-04-04,P04,Laptop Backpack,17,0
2024-04-05,P04,Laptop Backpack,29,0
2024-04-06,P04,Laptop Backpack,37,0
2024-04-07,P04,Laptop Backpack,21,0
2024-04-08,P04,Laptop Backpack,24,0
2024-04-09,P04,Laptop Backpack,20,0
2024-04-10,P04,Laptop Backpack,22,0
2024-04-11,P04,Laptop Backpack,23,0
2024-04-12,P04,Laptop Backpack,28,0
2024-04-13,P04,Laptop Backpack,30,0
2024-04-14,P04,Laptop Backpack,35,0
2024-04-15,P04,Laptop Backpack,22,0
2024-04-16,P04,Laptop Backpack,23,0
2024-04-17,P04,Laptop Backpack,18,0
2024-04-18,P04,Laptop Backpack,31,0
2024-04-19,P04,Laptop Backpack,26,0
2024-04-20,P04,Laptop Backpack,34,0
2024-04-21,P04,Laptop Backpack,19,0
2024-04-22,P04,Laptop Backpack,17,0
2024-04-23,P04,Laptop Backpack,26,0
2024-04-24,P04,Laptop Backpack,23,0
2024-04-25,P04,Laptop Backpack,14,0
2024-04-26,P04,Laptop Backpack,29,0
2024-04-27,P04,Laptop Backpack,27,0
2024-04-28,P04,Laptop Backpack,36,0
2024-04-29,P04,Laptop Backpack,21,0
2024-04-30,P04,Laptop Backpack,22,0
2024-05-01,P04,Laptop Backpack,27,0
2024-05-02,P04,Laptop Backpack,18,0
2024-05-03,P04,Laptop Backpack,20,0
2024-05-04,P04,Laptop Backpack,29,0
2024-05-05,P04,Laptop Backpack,33,0
2024-05-06,P04,Laptop Backpack,16,0
2024-05-07,P04,Laptop Backpack,14,0
2024-05-08,P04,Laptop Backpack,25,0
2024-05-09,P04,Laptop Backpack,20,0
2024-05-10,P04,Laptop Backpack,23,0
2024-05-11,P04,Laptop Backpack,19,0
2024-05-12,P04,Laptop Backpack,24,0
2024-05-13,P04,Laptop Backpack,22,0
2024-05-14,P04,Laptop Backpack,26,0
2024-05-15,P04,Laptop Backpack,19,0
2024-05-16,P04,Laptop Backpack,30,0
2024-05-17,P04,Laptop Backpack,22,0
2024-05-18,P04,Laptop Backpack,27,0
2024-05-19,P04,Laptop Backpack,37,0
2024-05-20,P04,Laptop Backpack,23,0
2024-05-21,P04,Laptop Backpack,19,0
2024-05-22,P04,Laptop Backpack,22,0
2024-05-23,P04,Laptop Backpack,29,0
2024-05-24,P04,Laptop Backpack,33,0
2024-05-25,P04,Laptop Backpack,26,0
2024-05-26,P04,Laptop Backpack,29,0
2024-05-27,P04,Laptop Backpack,22,0
2024-05-28,P04,Laptop Backpack,18,0
2024-05-29,P04,Laptop Backpack,22,0
2024-05-30,P04,Laptop Backpack,23,0
2024-05-31,P04,Laptop Backpack,31,0
2024-06-01,P04,Laptop Backpack,39,0
2024-06-02,P04,Laptop Backpack,27,0
2024-06-03,P04,Laptop Backpack,21,0
2024-06-04,P04,Laptop Backpack,25,0
2024-06-05,P04,Laptop Backpack,20,0
2024-06-06,P04,Laptop Backpack,26,0
2024-06-07,P04,Laptop Backpack,25,0
2024-06-08,P04,Laptop Backpack,25,0
2024-06-09,P04,Laptop Backpack,24,0
2024-06-10,P04,Laptop Backpack,29,0
2024-06-11,P04,Laptop Backpack,21,0
2024-06-12,P04,Laptop Backpack,30,0
2024-06-13,P04,Laptop Backpack,21,0
2024-06-14,P04,Laptop Backpack,27,0
2024-06-15,P04,Laptop Backpack,47,0
2024-06-16,P04,Laptop Backpack,23,0
2024-06-17,P04,Laptop Backpack,14,0
2024-06-18,P04,Laptop Backpack,28,0
2024-06-19,P04,Laptop Backpack,19,0
2024-06-20,P04,Laptop Backpack,23,0
2024-06-21,P04,Laptop Backpack,23,0
2024-06-22,P04,Laptop Backpack,33,0
2024-06-23,P04,Laptop Backpack,24,0
2024-06-24,P04,Laptop Backpack,21,0
2024-06-25,P04,Laptop Backpack,24,0
2024-06-26,P04,Laptop Backpack,18,0
2024-06-27,P04,Laptop Backpack,20,0
2024-06-28,P04,Laptop Backpack,24,0
2024-06-29,P04,Laptop Backpack,23,0
2024-06-30,P04,Laptop Backpack,27,0
2024-07-01,P04,Laptop Backpack,23,0
2024-07-02,P04,Laptop Backpack,20,0
2024-07-03,P04,Laptop Backpack,21,0
2024-07-04,P04,Laptop Backpack,23,0
2024-07-05,P04,Laptop Backpack,22,0
2024-07-06,P04,Laptop Backpack,36,0
2024-07-07,P04,Laptop Backpack,38,0
2024-07-08,P04,Laptop Backpack,20,0
2024-07-09,P04,Laptop Backpack,24,0
2024-07-10,P04,Laptop Backpack,22,0
2024-07-11,P04,Laptop Backpack,25,0
2024-07-12,P04,Laptop Backpack,34,0
2024-07-13,P04,Laptop Backpack,35,0
2024-07-14,P04,Laptop Backpack,19,0
2024-07-15,P04,Laptop Backpack,24,0
2024-07-16,P04,Laptop Backpack,29,1
2024-07-17,P04,Laptop Backpack,28,1
2024-07-18,P04,Laptop Backpack,33,1
2024-07-19,P04,Laptop Backpack,37,1
2024-07-20,P04,Laptop Backpack,39,0
2024-07-21,P04,Laptop Backpack,18,0
2024-07-22,P04,Laptop Backpack,16,0
2024-07-23,P04,Laptop Backpack,17,0
2024-07-24,P04,Laptop Backpack,22,0
2024-07-25,P04,Laptop Backpack,21,0
2024-07-26,P04,Laptop Backpack,33,0
2024-07-27,P04,Laptop Backpack,37,0
2024-07-28,P04,Laptop Backpack,32,0
2024-07-29,P04,Laptop Backpack,23,0
2024-07-30,P04,Laptop Backpack,24,0
2024-07-31,P04,Laptop Backpack,18,0
2024-08-01,P04,Laptop Backpack,27,0
2024-08-02,P04,Laptop Backpack,20,0
2024-08-03,P04,Laptop Backpack,36,0
2024-08-04,P04,Laptop Backpack,35,0
2024-08-05,P04,Laptop Backpack,23,0
2024-08-06,P04,Laptop Backpack,21,0
2024-08-07,P04,Laptop Backpack,24,0
2024-08-08,P04,Laptop Backpack,10,0
2024-08-09,P04,Laptop Backpack,27,0
2024-08-10,P04,Laptop Backpack,30,0
2024-08-11,P04,Laptop Backpack,28,0
2024-08-12,P04,Laptop Backpack,25,0
2024-08-13,P04,Laptop Backpack,21,0
2024-08-14,P04,Laptop Backpack,17,0
2024-08-15,P04,Laptop Backpack,22,0
2024-08-16,P04,Laptop Backpack,25,0
2024-08-17,P04,Laptop Backpack,31,0
2024-08-18,P04,Laptop Backpack,29,0
2024-08-19,P04,Laptop Backpack,26,0
2024-08-20,P04,Laptop Backpack,17,0
2024-08-21,P04,Laptop Backpack,23,0
2024-08-22,P04,Laptop Backpack,28,0
2024-08-23,P04,Laptop Backpack,16,0
2024-08-24,P04,Laptop Backpack,31,0
2024-08-25,P04,Laptop Backpack,25,0
2024-08-26,P04,Laptop Backpack,20,0
2024-08-27,P04,Laptop Backpack,17,0
2024-08-28,P04,Laptop Backpack,21,0
2024-08-29,P04,Laptop Backpack,30,0
2024-08-30,P04,Laptop Backpack,18,0
2024-08-31,P04,Laptop Backpack,23,0
2024-09-01,P04,Laptop Backpack,20,0
2024-09-02,P04,Laptop Backpack,28,0
2024-09-03,P04,Laptop Backpack,19,0
2024-09-04,P04,Laptop Backpack,21,0
2024-09-05,P04,Laptop Backpack,20,0
2024-09-06,P04,Laptop Backpack,20,0
2024-09-07,P04,Laptop Backpack,28,0
2024-09-08,P04,Laptop Backpack,41,0
2024-09-09,P04,Laptop Backpack,26,0
2024-09-10,P04,Laptop Backpack,17,0
2024-09-11,P04,Laptop Backpack,24,0
2024-09-12,P04,Laptop Backpack,18,0
2024-09-13,P04,Laptop Backpack,15,0
2024-09-14,P04,Laptop Backpack,35,0
2024-09-15,P04,Laptop Backpack,33,0
2024-09-16,P04,Laptop Backpack,25,0
2024-09-17,P04,Laptop Backpack,18,0
2024-09-18,P04,Laptop Backpack,20,0
2024-09-19,P04,Laptop Backpack,25,0
2024-09-20,P04,Laptop Backpack,25,0
2024-09-21,P04,Laptop Backpack,26,0
2024-09-22,P04,Laptop Backpack,18,0
2024-09-23,P04,Laptop Backpack,21,0
2024-09-24,P04,Laptop Backpack,24,0
2024-09-25,P04,Laptop Backpack,16,0
2024-09-26,P04,Laptop Backpack,24,0
2024-09-27,P04,Laptop Backpack,25,0
2024-09-28,P04,Laptop Backpack,33,0
2024-09-29,P04,Laptop Backpack,31,0
2024-09-30,P04,Laptop Backpack,17,0
2024-10-01,P04,Laptop Backpack,19,0
2024-10-02,P04,Laptop Backpack,26,0
2024-10-03,P04,Laptop Backpack,36,0
2024-10-04,P04,Laptop Backpack,30,0
2024-10-05,P04,Laptop Backpack,35,0
2024-10-06,P04,Laptop Backpack,24,0
2024-10-07,P04,Laptop Backpack,38,0
2024-10-08,P04,Laptop Backpack,33,0
2024-10-09,P04,Laptop Backpack,33,0
2024-10-10,P04,Laptop Backpack,36,0
2024-10-11,P04,Laptop Backpack,37,0
2024-10-12,P04,Laptop Backpack,38,0
2024-10-13,P04,Laptop Backpack,36,0
2024-10-14,P04,Laptop Backpack,26,0
2024-10-15,P04,Laptop Backpack,43,0
2024-10-16,P04,Laptop Backpack,32,0
2024-10-17,P04,Laptop Backpack,27,0
2024-10-18,P04,Laptop Backpack,35,0
2024-10-19,P04,Laptop Backpack,32,0
2024-10-20,P04,Laptop Backpack,48,0
2024-10-21,P04,Laptop Backpack,24,0
2024-10-22,P04,Laptop Backpack,31,0
2024-10-23,P04,Laptop Backpack,34,0
2024-10-24,P04,Laptop Backpack,31,0
2024-10-25,P04,Laptop Backpack,33,0
2024-10-26,P04,Laptop Backpack,39,0
2024-10-27,P04,Laptop Backpack,36,0
2024-10-28,P04,Laptop Backpack,24,0
2024-10-29,P04,Laptop Backpack,25,0
2024-10-30,P04,Laptop Backpack,36,0
2024-10-31,P04,Laptop Backpack,39,1
2024-11-01,P04,Laptop Backpack,60,1
2024-11-02,P04,Laptop Backpack,55,1
2024-11-03,P04,Laptop Backpack,50,1
2024-11-04,P04,Laptop Backpack,30,0
2024-11-05,P04,Laptop Backpack,24,0
2024-11-06,P04,Laptop Backpack,26,0
2024-11-07,P04,Laptop Backpack,34,0
2024-11-08,P04,Laptop Backpack,37,0
2024-11-09,P04,Laptop Backpack,31,0
2024-11-10,P04,Laptop Backpack,29,0
2024-11-11,P04,Laptop Backpack,28,0
2024-11-12,P04,Laptop Backpack,36,0
2024-11-13,P04,Laptop Backpack,17,0
2024-11-14,P04,Laptop Backpack,30,0
2024-11-15,P04,Laptop Backpack,23,0
2024-11-16,P04,Laptop Backpack,33,0
2024-11-17,P04,Laptop Backpack,33,0
2024-11-18,P04,Laptop Backpack,25,0
2024-11-19,P04,Laptop Backpack,24,0
2024-11-20,P04,Laptop Backpack,27,0
2024-11-21,P04,Laptop Backpack,25,0
2024-11-22,P04,Laptop Backpack,22,0
2024-11-23,P04,Laptop Backpack,44,0
2024-11-24,P04,Laptop Backpack,40,0
2024-11-25,P04,Laptop Backpack,31,0
2024-11-26,P04,Laptop Backpack,18,0
2024-11-27,P04,Laptop Backpack,29,0
2024-11-28,P04,Laptop Backpack,32,0
2024-11-29,P04,Laptop Backpack,24,0
2024-11-30,P04,Laptop Backpack,50,1
2024-12-01,P04,Laptop Backpack,73,1
2024-12-02,P04,Laptop Backpack,55,1
2024-12-03,P04,Laptop Backpack,38,1
2024-12-04,P04,Laptop Backpack,29,0
2024-12-05,P04,Laptop Backpack,20,0
2024-12-06,P04,Laptop Backpack,30,0
2024-12-07,P04,Laptop Backpack,33,0
2024-12-08,P04,Laptop Backpack,35,0
2024-12-09,P04,Laptop Backpack,25,0
2024-12-10,P04,Laptop Backpack,29,0
2024-12-11,P04,Laptop Backpack,25,0
2024-12-12,P04,Laptop Backpack,24,0
2024-12-13,P04,Laptop Backpack,34,0
2024-12-14,P04,Laptop Backpack,38,0
2024-12-15,P04,Laptop Backpack,36,0
2024-12-16,P04,Laptop Backpack,21,0
2024-12-17,P04,Laptop Backpack,19,0
2024-12-18,P04,Laptop Backpack,29,1
2024-12-19,P04,Laptop Backpack,47,1
2024-12-20,P04,Laptop Backpack,48,1
2024-12-21,P04,Laptop Backpack,58,1
2024-12-22,P04,Laptop Backpack,26,0
2024-12-23,P04,Laptop Backpack,31,0
2024-12-24,P04,Laptop Backpack,24,0
2024-12-25,P04,Laptop Backpack,25,0
2024-12-26,P04,Laptop Backpack,18,0
2024-12-27,P04,Laptop Backpack,17,0
2024-12-28,P04,Laptop Backpack,18,0
2024-12-29,P04,Laptop Backpack,27,0
2024-12-30,P04,Laptop Backpack,16,0
2024-12-31,P04,Laptop Backpack,30,0
2025-01-01,P04,Laptop Backpack,17,0
2025-01-02,P04,Laptop Backpack,17,0
2025-01-03,P04,Laptop Backpack,27,0
2025-01-04,P04,Laptop Backpack,39,0
2025-01-05,P04,Laptop Backpack,28,0
2025-01-06,P04,Laptop Backpack,21,0
2025-01-07,P04,Laptop Backpack,12,0
2025-01-08,P04,Laptop Backpack,16,0
2025-01-09,P04,Laptop Backpack,15,0
2025-01-10,P04,Laptop Backpack,13,0
2025-01-11,P04,Laptop Backpack,27,0
2025-01-12,P04,Laptop Backpack,13,0
2025-01-13,P04,Laptop Backpack,14,0
2025-01-14,P04,Laptop Backpack,17,0
2025-01-15,P04,Laptop Backpack,16,0
2025-01-16,P04,Laptop Backpack,21,0
2025-01-17,P04,Laptop Backpack,37,1
2025-01-18,P04,Laptop Backpack,53,1
2025-01-19,P04,Laptop Backpack,25,0
2025-01-20,P04,Laptop Backpack,20,0
2025-01-21,P04,Laptop Backpack,21,0
2025-01-22,P04,Laptop Backpack,20,0
2025-01-23,P04,Laptop Backpack,18,0
2025-01-24,P04,Laptop Backpack,20,0
2025-01-25,P04,Laptop Backpack,23,0
2025-01-26,P04,Laptop Backpack,27,0
2025-01-27,P04,Laptop Backpack,19,0
2025-01-28,P04,Laptop Backpack,17,0
2025-01-29,P04,Laptop Backpack,17,0
2025-01-30,P04,Laptop Backpack,15,0
2025-01-31,P04,Laptop Backpack,26,0
2025-02-01,P04,Laptop Backpack,28,0
2025-02-02,P04,Laptop Backpack,21,0
2025-02-03,P04,Laptop Backpack,22,0
2025-02-04,P04,Laptop Backpack,17,0
2025-02-05,P04,Laptop Backpack,14,0
2025-02-06,P04,Laptop Backpack,25,0
2025-02-07,P04,Laptop Backpack,20,0
2025-02-08,P04,Laptop Backpack,25,0
2025-02-09,P04,Laptop Backpack,26,0
2025-02-10,P04,Laptop Backpack,24,0
2025-02-11,P04,Laptop Backpack,20,0
2025-02-12,P04,Laptop Backpack,15,0
2025-02-13,P04,Laptop Backpack,23,0
2025-02-14,P04,Laptop Backpack,21,0
2025-02-15,P04,Laptop Backpack,39,0
2025-02-16,P04,Laptop Backpack,26,0
2025-02-17,P04,Laptop Backpack,11,0
2025-02-18,P04,Laptop Backpack,21,0
2025-02-19,P04,Laptop Backpack,28,0
2025-02-20,P04,Laptop Backpack,28,0
2025-02-21,P04,Laptop Backpack,32,0
2025-02-22,P04,Laptop Backpack,23,0
2025-02-23,P04,Laptop Backpack,31,0
2025-02-24,P04,Laptop Backpack,17,0
2025-02-25,P04,Laptop Backpack,21,0
2025-02-26,P04,Laptop Backpack,15,0
2025-02-27,P04,Laptop Backpack,19,0
2025-02-28,P04,Laptop Backpack,20,0
2025-03-01,P04,Laptop Backpack,34,0
2025-03-02,P04,Laptop Backpack,31,0
2025-03-03,P04,Laptop Backpack,23,1
2025-03-04,P04,Laptop Backpack,27,1
2025-03-05,P04,Laptop Backpack,44,1
2025-03-06,P04,Laptop Backpack,26,0
2025-03-07,P04,Laptop Backpack,20,0
2025-03-08,P04,Laptop Backpack,13,0
2025-03-09,P04,Laptop Backpack,18,0
2025-03-10,P04,Laptop Backpack,27,0
2025-03-11,P04,Laptop Backpack,19,0
2025-03-12,P04,Laptop Backpack,18,0
2025-03-13,P04,Laptop Backpack,29,0
2025-03-14,P04,Laptop Backpack,30,0
2025-03-15,P04,Laptop Backpack,30,0
2025-03-16,P04,Laptop Backpack,26,0
2025-03-17,P04,Laptop Backpack,21,0
2025-03-18,P04,Laptop Backpack,22,0
2025-03-19,P04,Laptop Backpack,29,0
2025-03-20,P04,Laptop Backpack,24,0
2025-03-21,P04,Laptop Backpack,28,0
2025-03-22,P04,Laptop Backpack,37,0
2025-03-23,P04,Laptop Backpack,22,0
2025-03-24,P04,Laptop Backpack,25,0
2025-03-25,P04,Laptop Backpack,20,0
2025-03-26,P04,Laptop Backpack,11,0
2025-03-27,P04,Laptop Backpack,13,0
2025-03-28,P04,Laptop Backpack,20,0
2025-03-29,P04,Laptop Backpack,34,0
2025-03-30,P04,Laptop Backpack,29,0
2025-03-31,P04,Laptop Backpack,23,0
2025-04-01,P04,Laptop Backpack,30,0
2025-04-02,P04,Laptop Backpack,17,0
2025-04-03,P04,Laptop Backpack,23,0
2025-04-04,P04,Laptop Backpack,27,0
2025-04-05,P04,Laptop Backpack,27,0
2025-04-06,P04,Laptop Backpack,29,0
2025-04-07,P04,Laptop Backpack,15,0
2025-04-08,P04,Laptop Backpack,32,1
2025-04-09,P04,Laptop Backpack,35,1
2025-04-10,P04,Laptop Backpack,28,0
2025-04-11,P04,Laptop Backpack,26,0
2025-04-12,P04,Laptop Backpack,32,0
2025-04-13,P04,Laptop Backpack,26,0
2025-04-14,P04,Laptop Backpack,23,0
2025-04-15,P04,Laptop Backpack,24,0
2025-04-16,P04,Laptop Backpack,27,1
2025-04-17,P04,Laptop Backpack,34,1
2025-04-18,P04,Laptop Backpack,64,1
2025-04-19,P04,Laptop Backpack,70,1
2025-04-20,P04,Laptop Backpack,29,0
2025-04-21,P04,Laptop Backpack,24,0
2025-04-22,P04,Laptop Backpack,17,0
2025-04-23,P04,Laptop Backpack,21,0
2025-04-24,P04,Laptop Backpack,25,0
2025-04-25,P04,Laptop Backpack,35,0
2025-04-26,P04,Laptop Backpack,34,0
2025-04-27,P04,Laptop Backpack,39,0
2025-04-28,P04,Laptop Backpack,26,0
2025-04-29,P04,Laptop Backpack,31,0
2025-04-30,P04,Laptop Backpack,23,0
2025-05-01,P04,Laptop Backpack,36,0
2025-05-02,P04,Laptop Backpack,24,0
2025-05-03,P04,Laptop Backpack,28,0
2025-05-04,P04,Laptop Backpack,23,0
2025-05-05,P04,Laptop Backpack,34,0
2025-05-06,P04,Laptop Backpack,27,0
2025-05-07,P04,Laptop Backpack,22,0
2025-05-08,P04,Laptop Backpack,31,0
2025-05-09,P04,Laptop Backpack,61,1
2025-05-10,P04,Laptop Backpack,52,1
2025-05-11,P04,Laptop Backpack,27,1
2025-05-12,P04,Laptop Backpack,34,1
2025-05-13,P04,Laptop Backpack,27,0
2025-05-14,P04,Laptop Backpack,35,0
2025-05-15,P04,Laptop Backpack,23,0
2025-05-16,P04,Laptop Backpack,25,0
2025-05-17,P04,Laptop Backpack,34,0
2025-05-18,P04,Laptop Backpack,37,0
2025-05-19,P04,Laptop Backpack,21,0
2025-05-20,P04,Laptop Backpack,21,0
2025-05-21,P04,Laptop Backpack,29,0
2025-05-22,P04,Laptop Backpack,27,0
2025-05-23,P04,Laptop Backpack,41,1
2025-05-24,P04,Laptop Backpack,42,1
2025-05-25,P04,Laptop Backpack,51,1
2025-05-26,P04,Laptop Backpack,20,0
2025-05-27,P04,Laptop Backpack,23,0
2025-05-28,P04,Laptop Backpack,25,0
2025-05-29,P04,Laptop Backpack,29,0
2025-05-30,P04,Laptop Backpack,20,0
2025-05-31,P04,Laptop Backpack,28,0
2025-06-01,P04,Laptop Backpack,33,0
2025-06-02,P04,Laptop Backpack,24,0
2025-06-03,P04,Laptop Backpack,27,0
2025-06-04,P04,Laptop Backpack,19,0
2025-06-05,P04,Laptop Backpack,27,0
2025-06-06,P04,Laptop Backpack,34,0
2025-06-07,P04,Laptop Backpack,38,0
2025-06-08,P04,Laptop Backpack,33,0
2025-06-09,P04,Laptop Backpack,24,0
2025-06-10,P04,Laptop Backpack,20,0
2025-06-11,P04,Laptop Backpack,24,0
2025-06-12,P04,Laptop Backpack,32,0
2025-06-13,P04,Laptop Backpack,27,0
2025-06-14,P04,Laptop Backpack,28,0
2025-06-15,P04,Laptop Backpack,29,0
2025-06-16,P04,Laptop Backpack,25,0
2025-06-17,P04,Laptop Backpack,22,0
2025-06-18,P04,Laptop Backpack,27,0
2025-06-19,P04,Laptop Backpack,28,0
2025-06-20,P04,Laptop Backpack,33,0
2025-06-21,P04,Laptop Backpack,44,0
2025-06-22,P04,Laptop Backpack,38,0
2025-06-23,P04,Laptop Backpack,20,0
2025-06-24,P04,Laptop Backpack,20,0
2025-06-25,P04,Laptop Backpack,24,0
2025-06-26,P04,Laptop Backpack,23,0
2025-06-27,P04,Laptop Backpack,22,0
2025-06-28,P04,Laptop Backpack,32,0
2025-06-29,P04,Laptop Backpack,29,0
2025-06-30,P04,Laptop Backpack,21,0
2025-07-01,P04,Laptop Backpack,23,0
2025-07-02,P04,Laptop Backpack,31,0
2025-07-03,P04,Laptop Backpack,27,0
2025-07-04,P04,Laptop Backpack,42,0
2025-07-05,P04,Laptop Backpack,36,0
2025-07-06,P04,Laptop Backpack,30,0
2025-07-07,P04,Laptop Backpack,24,0
2025-07-08,P04,Laptop Backpack,26,0
2025-07-09,P04,Laptop Backpack,27,0
2025-07-10,P04,Laptop Backpack,36,0
2025-07-11,P04,Laptop Backpack,23,0
2025-07-12,P04,Laptop Backpack,40,0
2025-07-13,P04,Laptop Backpack,33,0
2025-07-14,P04,Laptop Backpack,17,0
2025-07-15,P04,Laptop Backpack,28,0
2025-07-16,P04,Laptop Backpack,34,1
2025-07-17,P04,Laptop Backpack,22,1
2025-07-18,P04,Laptop Backpack,49,1
2025-07-19,P04,Laptop Backpack,31,0
2025-07-20,P04,Laptop Backpack,25,0
2025-07-21,P04,Laptop Backpack,25,0
2025-07-22,P04,Laptop Backpack,22,0
2025-07-23,P04,Laptop Backpack,22,0
2025-07-24,P04,Laptop Backpack,29,0
2025-07-25,P04,Laptop Backpack,21,0
2025-07-26,P04,Laptop Backpack,28,0
2025-07-27,P04,Laptop Backpack,33,0
2025-07-28,P04,Laptop Backpack,29,0
2025-07-29,P04,Laptop Backpack,30,0
2025-07-30,P04,Laptop Backpack,21,0
2025-07-31,P04,Laptop Backpack,30,0
2025-08-01,P04,Laptop Backpack,23,0
2025-08-02,P04,Laptop Backpack,46,0
2025-08-03,P04,Laptop Backpack,24,0
2025-08-04,P04,Laptop Backpack,30,0
2025-08-05,P04,Laptop Backpack,21,0
2025-08-06,P04,Laptop Backpack,34,0
2025-08-07,P04,Laptop Backpack,28,0
2025-08-08,P04,Laptop Backpack,22,0
2025-08-09,P04,Laptop Backpack,30,0
2025-08-10,P04,Laptop Backpack,62,1
2025-08-11,P04,Laptop Backpack,31,1
2025-08-12,P04,Laptop Backpack,41,1
2025-08-13,P04,Laptop Backpack,18,0
2025-08-14,P04,Laptop Backpack,21,0
2025-08-15,P04,Laptop Backpack,29,0
2025-08-16,P04,Laptop Backpack,41,0
2025-08-17,P04,Laptop Backpack,41,0
2025-08-18,P04,Laptop Backpack,27,0
2025-08-19,P04,Laptop Backpack,25,0
